,sum_max_potential_value,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
533,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
534,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
535,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
536,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
537,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
538,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
539,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
540,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
541,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
542,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
543,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
544,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
545,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
546,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
547,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
548,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
549,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
550,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
551,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
552,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
553,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
554,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
555,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
556,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
557,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
558,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
559,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
560,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
561,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
562,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
563,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
564,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
565,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
566,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
567,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
568,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
569,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
570,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
571,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
572,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
573,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
574,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
575,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
576,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
577,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
578,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
579,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
580,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
581,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
582,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
583,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
584,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
585,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
586,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
587,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
588,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
589,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
590,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
591,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
592,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
593,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
594,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
595,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
596,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
597,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
598,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
599,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
600,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
601,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
602,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
603,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
604,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
605,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
606,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
607,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
608,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
609,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
610,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
611,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
612,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
613,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
614,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
615,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
616,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
617,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
618,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
619,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
620,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
621,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
622,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
623,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
624,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
625,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
626,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
627,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
628,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
629,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
630,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
631,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
632,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
633,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
634,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
635,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
636,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
637,45.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
